children_58.txt;Котёнок Фиалка, или Коробка с сюрпризом;Холли Вебб;6;Детская проза|Детские книги
children_59.txt;Радуга;Людмила Жеглова;6;Детская проза|Детские книги
children_60.txt;Отзывчивое сердце. Большая книга добрых историй (сборник);Холли Вебб;6;Детская проза|Детские книги
children_61.txt;Истории зимней луны (сборник);Холли Вебб;6;Детская проза|Детские книги
children_62.txt;Мяу! Большая книга добрых историй (сборник);Холли Вебб;6;Детская проза|Детские книги
children_63.txt;Привет! Это я… Happy End;Нина Грёнтведт;12;Детская проза|Детские книги
children_64.txt;Мятная сказка. Специальное издание;Александр Полярный;12;Детская проза|Детские книги
children_65.txt;Подарите радость;Вера Клименко;6;Детская проза|Детские книги
children_66.txt;Я хотел убить небо. Автобиография Кабачка;Жиль Пари;12;Детская проза|Детские книги
children_67.txt;Небесные преследователи;Эмма Кэрролл;12;Детская проза|Детские книги
children_68.txt;Большая книга новогодних историй для девочек;Лидия Чарская;12;Детская проза|Детские книги
children_69.txt;Котёнок Чарли, или Хвостатый бродяга;Холли Вебб;6;Детская проза|Детские книги
children_70.txt;Приключения маленького лорда;Фрэнсис Бёрнетт;6;Детская проза|Детские книги
children_71.txt;Повесть о Шурочке;Екатерина Вощинина;12;Детская проза|Детские книги
children_72.txt;О Стивене Хокинге, Чёрной Дыре и Подземных Мышах;Катажина Рырых;12;Детская проза|Детские книги
children_73.txt;Моя вторая жизнь;Шарон Крич;12;Детская проза|Детские книги
children_74.txt;"Глубина моря; Открытое море";Анника Тор;16;Детская проза|Детские книги
children_75.txt;Отель «Большая Л»;Шурд Кёйпер;16;Детская проза|Детские книги
children_76.txt;"Остров в море; Пруд белых лилий";Анника Тор;12;Детская проза|Детские книги
children_77.txt;Морские приключения Трисона;Михаил Самарский;12;Детская проза|Детские книги
children_78.txt;Слон;Питер Карнавас;6;Детская проза|Детские книги
children_79.txt;Весёлые рассказы для детей;Аркадий Аверченко;6;Детская проза|Детские книги
children_80.txt;Самые лучшие девочки (сборник);Эдуард Успенский;6;Детская проза|Детские книги
children_81.txt;Тонкий меч;Фрида Нильсон;12;Детская проза|Детские книги
children_82.txt;Без семьи. Приключения Реми;Гектор Мало;6;Детская проза|Детские книги
children_83.txt;Проект «Дом с привидениями»;Триша Клесен;12;Детская проза|Детские книги
children_84.txt;Заговор Флореса;Андреа Феррари;12;Детская проза|Детские книги
children_85.txt;Путешествие в Точку РУ;Татьяна Лило;12;Детская проза|Детские книги
children_86.txt;Добро пожаловать! (сборник);Галина Голубева;12;Детская проза|Детские книги
children_87.txt;Щенок Уинстон, или Неделя добрых дел;Холли Вебб;6;Детская проза|Детские книги
children_88.txt;Мы с бабушкой;Екатерина Зверева;6;Детская проза|Детские книги
children_89.txt;Тайна времени, или Весть из будущего;Елена Шапошникова;6;Детская проза|Детские книги
children_90.txt;Тайная тропа;Шарон Крич;12;Детская проза|Детские книги
children_91.txt;Укрощение строптивого Женьки;Лада Кутузова;12;Детская проза|Детские книги
children_92.txt;Тридцать три несчастья. Том 3. Превратности судьбы;Лемони Сникет;12;Детская проза|Детские книги
children_93.txt;Саша и Маша. Книга первая;Анни Шмидт;6;Детская проза|Детские книги
children_94.txt;Саша и Маша. Книга четвертая;Анни Шмидт;6;Детская проза|Детские книги
children_95.txt;Саша и Маша. Книга вторая;Анни Шмидт;6;Детская проза|Детские книги
children_96.txt;Саша и Маша. Книга третья;Анни Шмидт;6;Детская проза|Детские книги
children_97.txt;Саша и Маша. Книга пятая;Анни Шмидт;6;Детская проза|Детские книги
children_98.txt;Мурлин;Анни Шмидт;6;Детская проза|Детские книги
children_99.txt;Две луны;Шарон Крич;12;Детская проза|Детские книги
children_100.txt;Хаос – это нормально;Шарон Крич;12;Детская проза|Детские книги
children_101.txt;Тридцать три несчастья. Том 2. Небывалые неприятности;Лемони Сникет;12;Детская проза|Детские книги
children_102.txt;Когда дружба провожала меня домой;Пол Гриффин;12;Детская проза|Детские книги
children_103.txt;Одуванчики;Наталья Маркелова;6;Детская проза|Детские книги
children_104.txt;Бизус и Рамона;Беверли Клири;6;Детская проза|Детские книги
children_105.txt;Один год из жизни козы Фроси Помидоркиной;Анастасия Попандопуло;6;Детская проза|Детские книги
children_106.txt;Поллианна. Все истории о Поллианне в одной книге;Элинор Портер;6;Детская проза|Детские книги
children_107.txt;Сказки Города Времени;Диана Джонс;12;Детская проза|Детские книги
children_108.txt;Беспризорная кошка;Борис Житков;6;Детская проза|Детские книги
children_109.txt;Тришка на Севере;Михаил Самарский;12;Детская проза|Детские книги
children_110.txt;Мальчик из спичечной коробки;Эрих Кестнер;6;Детская проза|Детские книги
children_111.txt;Золотой карась в аквариуме;Владимир Силкин;12;Детская проза|Детские книги
children_112.txt;Про грибы, черепаху матамату и рыбу кефаль;Дмитрий Ржанников;6;Детская проза|Детские книги
children_113.txt;Тридцать три несчастья. Том 1. Злоключения начинаются (сборник);Лемони Сникет;12;Детская проза|Детские книги
children_114.txt;Глава Джулиана;Р. Паласио;12;Детская проза|Детские книги
children_115.txt;Сталинградское сражение. 1942—1943;Сергей Алексеев;12;Детская проза|Детские книги
children_116.txt;Тео – театральный капитан;Нина Дашевская;6;Детская проза|Детские книги
children_117.txt;Камень с морского берега;Владислав Крапивин;6;Детская проза|Детские книги
children_118.txt;Экспедиция движется дальше;Владислав Крапивин;6;Детская проза|Детские книги
children_119.txt;Светлый день;Владислав Крапивин;6;Детская проза|Детские книги
children_120.txt;Похлебка с укропом;Владислав Крапивин;6;Детская проза|Детские книги
children_121.txt;Рик – лайка с Ямала;Владислав Крапивин;6;Детская проза|Детские книги
children_122.txt;Настоящее;Владислав Крапивин;6;Детская проза|Детские книги
children_123.txt;Вспомните «Эдельвейс»;Владислав Крапивин;6;Детская проза|Детские книги
children_124.txt;Рукавицы;Владислав Крапивин;6;Детская проза|Детские книги
children_125.txt;Толька;Владислав Крапивин;6;Детская проза|Детские книги
children_126.txt;Четыре желания. Рассказы и сказки;Константин Ушинский;6;Детская проза|Детские книги
children_127.txt;Чудо;Р. Паласио;12;Детская проза|Детские книги
children_128.txt;Вещи моего детства;Александра Ершанская;12;Детская проза|Детские книги
children_129.txt;Библейские истории. Легенды, рассказы и стихи о детстве Иисуса Христа;Сборник;6;Детская проза|Детские книги
children_130.txt;Лучшие повести для девочек (сборник);Лидия Чарская;6;Детская проза|Детские книги
children_131.txt;Все из-за мистера Террапта;Роб Буйе;12;Детская проза|Детские книги
children_132.txt;Мустанг-иноходец (сборник);Эрнест Сетон-Томпсон;6;Детская проза|Детские книги
children_133.txt;Вопрос номер двадцать пять;Артур Гиваргизов;12;Детская проза|Детские книги
children_134.txt;Оборона;Павел Калмыков;6;Детская проза|Детские книги
children_135.txt;Каникулы на острове мечты;Татьяна Тронина;18;Детская проза|Детские книги
children_136.txt;«Франкенштейн» и другие страшные истории (сборник);Сельма Лагерлеф;12;Детская проза|Детские книги
children_137.txt;Я превращаюсь в дождь;Эльвира Смелик;12;Детская проза|Детские книги
children_138.txt;Первое слово съела корова!;Лада Кутузова;6;Детская проза|Детские книги
children_139.txt;Когда мой папа надевает шляпу;Анна Вербовская;6;Детская проза|Детские книги
children_140.txt;Рецепт одной войны;Павел Верещагин;12;Детская проза|Детские книги
children_141.txt;Новый Год нужен! (сборник);Елена Усачева;6;Детская проза|Детские книги
children_142.txt;Три солнечных волоска;Александр Киселев;6;Детская проза|Детские книги
children_143.txt;Такие разные бабушки;Наталья Маркелова;6;Детская проза|Детские книги
children_144.txt;Впереди веков. Микеланджело;Ал. Алтаев;6;Детская проза|Детские книги
children_145.txt;Впереди веков. Рафаэль;Ал. Алтаев;6;Детская проза|Детские книги
children_146.txt;Как устроить праздник (сборник);Анна Ремез;6;Детская проза|Детские книги
children_147.txt;Чёрная смерть. Повесть из флорентийской жизни XV века;Ал. Алтаев;12;Детская проза|Детские книги
children_148.txt;Шоколадный хирург (сборник);Анна Ремез;6;Детская проза|Детские книги
children_149.txt;Ураган в подарок;Анна Игнатова;6;Детская проза|Детские книги
children_150.txt;Поклон победителям;Сергей Алексеев;6;Детская проза|Детские книги
children_151.txt;Маленькие рассказы;Лев Толстой;6;Детская проза|Детские книги
children_152.txt;Рассказы о Кутузове;Сергей Алексеев;6;Детская проза|Детские книги
children_153.txt;Рассказы о Екатерине Великой;Сергей Алексеев;6;Детская проза|Детские книги
children_154.txt;Рассказы о Великой Отечественной войне;Сергей Алексеев;6;Детская проза|Детские книги
children_155.txt;Равнение на Софулу;Гуля Риф;12;Детская проза|Детские книги
children_156.txt;Птица-слава;Сергей Алексеев;6;Детская проза|Детские книги
children_157.txt;Рассказы о Петре I;Сергей Алексеев;6;Детская проза|Детские книги
children_158.txt;Битва за Москву;Сергей Алексеев;6;Детская проза|Детские книги
children_159.txt;Блокада Ленинграда;Сергей Алексеев;6;Детская проза|Детские книги
children_160.txt;Скорее спасите принцессу;Наталия Экономцева;12;Детская проза|Детские книги
children_161.txt;40 чертей и одна зелёная муха;Джованни Моска;12;Детская проза|Детские книги
children_162.txt;Большой побег Лео;Холли Вебб;6;Детская проза|Детские книги
children_163.txt;Как раз к Рождеству;Холли Вебб;6;Детская проза|Детские книги
children_164.txt;Как Лара с папой спасали утят;Холли Вебб;6;Детская проза|Детские книги
children_165.txt;Кот на Рождество;Холли Вебб;6;Детская проза|Детские книги
children_166.txt;Котёнок на ёлке;Холли Вебб;6;Детская проза|Детские книги
children_167.txt;Котёнок из сказки;Холли Вебб;6;Детская проза|Детские книги
children_168.txt;Котёнок из теплицы;Холли Вебб;6;Детская проза|Детские книги
children_169.txt;Мия и потерявшийся пингвинёнок;Холли Вебб;6;Детская проза|Детские книги
children_170.txt;Рождественский гость;Холли Вебб;6;Детская проза|Детские книги
children_171.txt;Самый лучший на свете приз;Холли Вебб;6;Детская проза|Детские книги
children_172.txt;Странные гости;Холли Вебб;6;Детская проза|Детские книги
children_173.txt;«Ни шагу назад!»;Сергей Алексеев;6;Детская проза|Детские книги
children_174.txt;Мой отец зажигал звёзды;Татьяна Меньщикова;6;Детская проза|Детские книги
children_175.txt;Котёнок Веснушка, или Как научиться помогать;Холли Вебб;6;Детская проза|Детские книги
children_176.txt;Парень из прерий;Елена Нестерина;12;Детская проза|Детские книги
children_177.txt;Аксёнушка;Елена Нестерина;6;Детская проза|Детские книги
children_178.txt;История одного детства;Елизавета Водовозова;12;Детская проза|Детские книги
children_179.txt;Вайнахтсман и киндеры;Елена Нестерина;6;Детская проза|Детские книги
children_180.txt;Краткий курс Золушки;Елена Нестерина;12;Детская проза|Детские книги
children_181.txt;Зефирный Жора. Крупная кость (сборник);Елена Соковенина;6;Детская проза|Детские книги
children_182.txt;Коллекция добрых историй (сборник);Холли Вебб;6;Детская проза|Детские книги
children_183.txt;Приключения девочки по имени Вел;Кристина Юсс;6;Детская проза|Детские книги
children_184.txt;Деревня Драконов;Дарья Донцова;6;Детская проза|Детские книги
children_185.txt;Скрипуны;Том Флетчер;12;Детская проза|Детские книги
children_186.txt;Щенок Монти, или Развесели меня!;Холли Вебб;6;Детская проза|Детские книги
children_187.txt;Котёнок Стенли, или Настоящий клад;Холли Вебб;6;Детская проза|Детские книги
children_188.txt;Бумажный змей. Рассказы и сказки;Евгений Пермяк;6;Детская проза|Детские книги
children_189.txt;Цвет слоновой кошки;Ольга Миклашевская;12;Детская проза|Детские книги
children_190.txt;Луна для волчонка;Ирина Молчанова;12;Детская проза|Детские книги
children_191.txt;Второй (сборник);Нина Дашевская;12;Детская проза|Детские книги
children_192.txt;Вольные упражнения;Татьяна Сергеева;12;Детская проза|Детские книги
children_193.txt;Сказки о добре и дружбе;Евгений Шварц;6;Детская проза|Детские книги
children_194.txt;Каникулы в Риге;Юлия Кузнецова;6;Детская проза|Детские книги
children_195.txt;Сад имени т. с.;Мария Ботева;12;Детская проза|Детские книги
children_196.txt;Повесть о дружбе (Записки институтки);Лидия Чарская;12;Детская проза|Детские книги
children_197.txt;Первая работа. Возвращение;Юлия Кузнецова;12;Детская проза|Детские книги
children_198.txt;Наследник пепельной собаки;Мария Барыкова;6;Детская проза|Детские книги
children_199.txt;Дальние берега;Юлия Симбирская;12;Детская проза|Детские книги
children_200.txt;Билет в другое лето;Мария Евсеева;12;Детская проза|Детские книги
children_201.txt;Желание;Барбара О;12;Детская проза|Детские книги
children_202.txt;Рассказы о родной природе;Эдуард Шим;6;Детская проза|Детские книги
children_203.txt;Азбука Любви;Юлия Яковлева;16;Детская проза|Детские книги
children_204.txt;Эхо;Пэм Муньос Райан;12;Детская проза|Детские книги
children_205.txt;Правила жизни (сборник);Януш Корчак;16;Детская проза|Детские книги
children_206.txt;День числа Пи;Нина Дашевская;12;Детская проза|Детские книги
children_207.txt;Щенок Генри, или Летнее чудо;Холли Вебб;6;Детская проза|Детские книги
children_208.txt;Страна Чудес;Дарья Донцова;6;Детская проза|Детские книги
children_209.txt;Лесси;Эрик Найт;12;Детская проза|Детские книги
children_210.txt;Принц Альве. Сборник сказок;Коллектив авторов;6;Детская проза|Детские книги
children_211.txt;В гостях у дедушки и бабушки. Сборник рассказов;Коллектив авторов;6;Детская проза|Детские книги
children_212.txt;Звезда имени тебя;Лада Кутузова;12;Детская проза|Детские книги
children_213.txt;Поэтка;Татьяна Март;12;Детская проза|Детские книги
children_214.txt;Котёнок Клео, или Путешествие непоседы;Холли Вебб;6;Детская проза|Детские книги
children_215.txt;А ты постарайся! (сборник);Виктор Голявкин;6;Детская проза|Детские книги
children_216.txt;Где гора говорит с луной;Грейс Лин;6;Детская проза|Детские книги
children_217.txt;Когда мы встретимся;Ребекка Стед;12;Детская проза|Детские книги
children_218.txt;Дети подземелья. Слепой музыкант (сборник);Владимир Короленко;12;Детская проза|Детские книги
children_219.txt;Дядюшка-флейтист (сборник);Клавдия Лукашевич;12;Детская проза|Детские книги
children_220.txt;Заслуженное счастье (сборник);Лидия Чарская;12;Детская проза|Детские книги
children_221.txt;Чужой хлеб (сборник);Александра Анненская;12;Детская проза|Детские книги
children_222.txt;Сестра Марина. Люсина жизнь (сборник);Лидия Чарская;12;Детская проза|Детские книги
children_223.txt;Счастливчик (сборник);Лидия Чарская;12;Детская проза|Детские книги
children_224.txt;Сын миллионера;Марта Ливингстон-Муди;12;Детская проза|Детские книги
children_225.txt;Наташа Славина;Вера Новицкая;12;Детская проза|Детские книги
children_226.txt;Подруги. Над пучиной (сборник);Вера Желиховская;12;Детская проза|Детские книги
children_227.txt;Брат и сестра (сборник);Александра Анненская;12;Детская проза|Детские книги
children_228.txt;Мой друг Роллинзон;Уильям Кьюл;12;Детская проза|Детские книги
children_229.txt;Антошка. История одной жизни;Константин Станюкович;12;Детская проза|Детские книги
children_230.txt;Мой личный волшебник;Анна Одувалова;12;Детская проза|Детские книги
children_231.txt;Рожденный бежать;Майкл Морпурго;12;Детская проза|Детские книги
children_232.txt;Внешкольные каникулы;Айдар Фартов;16;Детская проза|Детские книги
children_233.txt;У Джульетты нет проблем;Екатерина Горбунова;12;Детская проза|Детские книги
children_234.txt;Праздники бабушки Поли;Екатерина Каликинская;6;Детская проза|Детские книги
children_235.txt;Тринадцатый подвиг Геракла. Рассказы о Чике (сборник);Фазиль Искандер;12;Детская проза|Детские книги
children_236.txt;Как курица лапой;Энн Файн;12;Детская проза|Детские книги
children_237.txt;Пусть танцуют белые медведи;Ульф Старк;12;Детская проза|Детские книги
children_238.txt;Чудаки и зануды;Ульф Старк;12;Детская проза|Детские книги
children_239.txt;Реставратор птичьих гнезд;Елена Ленковская;12;Детская проза|Детские книги
children_240.txt;Литейный мост;Сюзанна Кулешова;12;Детская проза|Детские книги
children_241.txt;Дары Бога;Анна Чиж-Литаш;12;Детская проза|Детские книги
children_242.txt;Честное аборигеновское (сборник);Таня Беринг;6;Детская проза|Детские книги
children_243.txt;Зверьё моё (сборник);Виктор Лунин;12;Детская проза|Детские книги
children_244.txt;Профиль без фото;Мария Евсеева;12;Детская проза|Детские книги
children_245.txt;Рождественская ночь. Рассказы и стихи для детей;Сборник;12;Детская проза|Детские книги
children_246.txt;Поездка на Cвятки;Евгений Гагарин;12;Детская проза|Детские книги
children_247.txt;Сказки, легенды, истории;Орест Сомов;6;Детская проза|Детские книги
children_248.txt;Выбери сердцем!;Мария Северская;12;Детская проза|Детские книги
children_249.txt;По следам Почемучки. Рассказы и сказки;Олег Кургузов;6;Детская проза|Детские книги
children_250.txt;Откуда дети берутся? (сборник);Андрей Шаргородский;12;Детская проза|Детские книги
children_251.txt;Рыцарь для чемпионки;Александр Рыжов;12;Детская проза|Детские книги
children_252.txt;Лесные рассказы;Виталий Бианки;6;Детская проза|Детские книги
children_253.txt;Филипок. Сказки, басни и рассказы (ил. В. Канивца);Лев Толстой;6;Детская проза|Детские книги
children_254.txt;От Москвы до Берлина. Рассказы для детей;Сергей Алексеев;6;Детская проза|Детские книги
children_255.txt;Раз, два, три, четыре, пять! Дорожные записки Разумного Зайца;Карен Арутюнянц;6;Детская проза|Детские книги
children_256.txt;Сказки Волшебного леса;Екатерина Болдинова;6;Детская проза|Детские книги
children_257.txt;Щенок Люси, или Переполох на каникулах;Холли Вебб;6;Детская проза|Детские книги
children_258.txt;Мятная сказка;Александр Полярный;12;Детская проза|Детские книги
children_259.txt;Двенадцать прикосновений к горизонту;Михаил Самарский;12;Детская проза|Детские книги
children_260.txt;Котенок Сэмми, или Семья для крохи;Холли Вебб;6;Детская проза|Детские книги
children_261.txt;Нарисуй ее тень;Эльвира Смелик;12;Детская проза|Детские книги
children_262.txt;Плохая примета – на счастье;Эльвира Смелик;12;Детская проза|Детские книги
children_263.txt;Придумай мне принца!;Ирина Щеглова;12;Детская проза|Детские книги
children_264.txt;Пряники для слона (сборник);Юрий Маслов-Острович;6;Детская проза|Детские книги
children_265.txt;Лесные картинки;Иван Соколов-Микитов;6;Детская проза|Детские книги
children_266.txt;Пакс;Сара Пеннипакер;6;Детская проза|Детские книги
children_267.txt;Башня желаний;Дарья Донцова;6;Детская проза|Детские книги
children_268.txt;Мурлыка и Хитрушка;Валентин Тумайкин;6;Детская проза|Детские книги
children_269.txt;Чудо на Рождество и другие рассказы;Вероника Синева;6;Детская проза|Детские книги
children_270.txt;Друзья Максимыча;Валентин Тумайкин;6;Детская проза|Детские книги
children_271.txt;Кузькина бабушка;Валентин Тумайкин;6;Детская проза|Детские книги
children_272.txt;Таинственная школа;Валерий Бронников;6;Детская проза|Детские книги
children_273.txt;Островитяне;Тамара Михеева;12;Детская проза|Детские книги
children_274.txt;Первая работа. Испания;Юлия Кузнецова;12;Детская проза|Детские книги
children_275.txt;Сосулька и Солнечный Луч;Валентин Тумайкин;6;Детская проза|Детские книги
children_276.txt;Хозяин тайги;Валентин Тумайкин;6;Детская проза|Детские книги
children_277.txt;Оскар. Котёнок находит семью;Сара Хоукинс;12;Детская проза|Детские книги
children_278.txt;Тайны Рыбьего королевства, или Невеста из племени анабантидов;Валентина Астапенко;6;Детская проза|Детские книги
children_279.txt;Лунные часы;Валерий Лохов;6;Детская проза|Детские книги
children_280.txt;Попалась, которая кусалась. Веселые рассказы;Михаил Зощенко;12;Детская проза|Детские книги
children_281.txt;Дома – лучше!;Ольга Новикова;6;Детская проза|Детские книги
children_282.txt;Зелёный велосипед на зелёной лужайке;Лариса Румарчук;12;Детская проза|Детские книги
children_283.txt;Мамина школа (сборник);Татьяна Новоселова;6;Детская проза|Детские книги
children_284.txt;Собрание сочинений. Том 5. Богатырские фамилии;Сергей Алексеев;12;Детская проза|Детские книги
children_285.txt;Собрание сочинений. Том 4. Красные и белые. Будущее начинали они. Наш колхоз стоит на горке;Сергей Алексеев;12;Детская проза|Детские книги
children_286.txt;Дикие. След Первого Енота;Александр Лондон;12;Детская проза|Детские книги
children_287.txt;Котенок Одуванчик, или Игра в прятки;Холли Вебб;6;Детская проза|Детские книги
children_288.txt;Собрание сочинений. Том 3. Упрямая льдина. Сын великана. Двадцать дней. Октябрь шагает по стране. Братишка. Секретная просьба;Сергей Алексеев;12;Детская проза|Детские книги
children_289.txt;Поллианна / Pollyanna;Элинор Портер;12;Детская проза|Детские книги
children_290.txt;Семь нот молчания;Екатерина Горбунова;12;Детская проза|Детские книги
children_291.txt;Маленький хромой принц;Мисс Мьюлок;6;Детская проза|Детские книги
children_292.txt;Собрание сочинений. Том 2. История крепостного мальчика. Жизнь и смерть Гришатки Соколова. Рассказы о Суворове и русских солдатах. Птица-слава. Декабристы. Охота на императора;Сергей Алексеев;12;Детская проза|Детские книги
children_293.txt;Куриный бульон для души. Истории для детей;Марк Виктор Хансен;6;Детская проза|Детские книги
children_294.txt;Азовское море и река Рожайка (сборник);Александр Торопцев;12;Детская проза|Детские книги
children_295.txt;Суровый век. Рассказы о царе Иване Грозном и его времени;Сергей Алексеев;6;Детская проза|Детские книги
children_296.txt;Смутное время. Рассказы о русских царях и самозванцах начала XVII века;Сергей Алексеев;6;Детская проза|Детские книги
children_297.txt;Река детства (сборник);Вадим Чернышев;12;Детская проза|Детские книги
children_298.txt;Гум-гам;Евгений Велтистов;12;Детская проза|Детские книги
children_299.txt;Рассказы о Гагарине;Юрий Нагибин;12;Детская проза|Детские книги
children_300.txt;Сальто-мортале (сборник);Николай Александров;12;Детская проза|Детские книги
children_301.txt;Я встретил себя (сборник);Николай Александров;12;Детская проза|Детские книги
children_302.txt;Звездочёт (сборник);Николай Александров;12;Детская проза|Детские книги
